Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
01/01/2024 00:00:00,1,,balance,,0,0,0,0.00,0.00,100000.00,100000.00,
01/02/2024 17:00:00,2,NAS100,sell,in,8.7,16602.35,2,0.00,0.00,0.00,100000.00,
01/03/2024 17:15:00,3,NAS100,sell,in,14,16415.2,3,0.00,0.00,0.00,100000.00,
01/03/2024 22:50:37,4,NAS100,buy,out,8.7,16371.93,4,0.00,7.58,2004.65,102012.23,tp 16372.75
01/04/2024 17:15:00,5,NAS100,buy,in,13.1,16371.1,5,0.00,0.00,0.00,102012.23,
01/04/2024 22:55:27,6,NAS100,sell,out,13.1,16292.28,6,0.00,0.00,-1032.54,100979.69,sl 16293.05
01/05/2024 08:14:05,7,NAS100,buy,out,14,16272.55,7,0.00,24.40,1997.10,103001.19,tp 16272.70
01/05/2024 17:15:00,8,NAS100,buy,in,10.1,16389,8,0.00,0.00,0.00,103001.19,
01/05/2024 20:16:31,9,NAS100,sell,out,10.1,16286.71,9,0.00,0.00,-1033.13,101968.06,sl 16287.20
01/08/2024 17:00:00,10,NAS100,buy,in,8.3,16484.3,10,0.00,0.00,0.00,101968.06,
01/09/2024 17:15:00,11,NAS100,buy,in,14.3,16591.3,11,0.00,0.00,0.00,101968.06,
01/10/2024 11:06:23,12,NAS100,sell,out,8.3,16728.32,12,0.00,-77.20,2025.37,103916.23,tp 16728.30
01/10/2024 11:07:19,13,NAS100,sell,out,14.3,16733.15,13,0.00,-66.51,2028.46,105878.18,tp 16733.10
01/10/2024 17:00:00,14,NAS100,sell,in,28.6,16696.5,14,0.00,0.00,0.00,105878.18,
01/10/2024 17:42:25,15,NAS100,buy,out,28.6,16733.81,15,0.00,0.00,-1067.07,104811.11,sl 16733.40
01/11/2024 17:00:00,16,NAS100,sell,in,12.7,16823,16,0.00,0.00,0.00,104811.11,
01/11/2024 18:14:35,17,NAS100,buy,out,12.7,16657.93,17,0.00,0.00,2096.39,106907.50,tp 16658.00
01/12/2024 17:15:00,18,NAS100,sell,in,13.9,16825.1,18,0.00,0.00,0.00,106907.50,
01/15/2024 17:00:00,19,NAS100,sell,in,76.3,16823.7,19,0.00,0.00,0.00,106907.50,
01/15/2024 17:38:14,20,NAS100,buy,out,76.3,16837.9,20,0.00,0.00,-1083.46,105824.04,sl 16837.70
01/16/2024 17:49:36,21,NAS100,buy,out,13.9,16901.86,21,0.00,48.43,-1066.96,104805.51,sl 16901.70
01/17/2024 16:45:00,22,NAS100,sell,in,9.7,16610.4,22,0.00,0.00,0.00,104805.51,
01/17/2024 21:45:14,23,NAS100,buy,out,9.7,16718.47,23,0.00,0.00,-1048.28,103757.23,sl 16718.40
01/18/2024 17:45:00,24,NAS100,buy,in,14.8,16943.15,24,0.00,0.00,0.00,103757.23,
01/18/2024 19:13:14,25,NAS100,sell,out,14.8,16872.58,25,0.00,0.00,-1044.44,102712.79,sl 16872.70
01/19/2024 17:00:00,26,NAS100,buy,in,23.8,17089.95,26,0.00,0.00,0.00,102712.79,
01/19/2024 19:31:22,27,NAS100,sell,out,23.8,17175.77,27,0.00,0.00,2042.52,104755.31,tp 17175.55
01/22/2024 17:30:00,28,NAS100,sell,in,10.9,17372.65,28,0.00,0.00,0.00,104755.31,
01/23/2024 20:00:00,29,NAS100,buy,in,13.1,17379.65,29,0.00,0.00,0.00,104755.31,
01/24/2024 01:41:05,30,NAS100,buy,out,10.9,17468.26,30,0.00,18.98,-1042.15,103732.14,sl 17468.15
01/24/2024 10:55:13,31,NAS100,sell,out,13.1,17537.98,31,0.00,-60.93,2074.12,105745.33,tp 17537.75
01/24/2024 17:30:00,32,NAS100,buy,in,13.6,17606.2,32,0.00,0.00,0.00,105745.33,
01/24/2024 21:23:39,33,NAS100,sell,out,13.6,17528.2,33,0.00,0.00,-1060.80,104684.53,sl 17528.25
01/25/2024 17:00:00,34,NAS100,sell,in,19.9,17562.15,34,0.00,0.00,0.00,104684.53,
01/25/2024 17:21:28,35,NAS100,buy,out,19.9,17614.72,35,0.00,0.00,-1046.14,103638.39,sl 17614.65
01/26/2024 17:30:00,36,NAS100,buy,in,20.5,17477.6,36,0.00,0.00,0.00,103638.39,
01/26/2024 19:49:28,37,NAS100,sell,out,20.5,17425.91,37,0.00,0.00,-1059.65,102578.74,sl 17426.40
01/29/2024 19:15:00,38,NAS100,buy,in,18.4,17490.35,38,0.00,0.00,0.00,102578.74,
01/29/2024 22:19:37,39,NAS100,sell,out,18.4,17600.96,39,0.00,0.00,2035.22,104613.96,tp 17600.95
01/30/2024 17:15:00,40,NAS100,sell,in,31.8,17556.9,40,0.00,0.00,0.00,104613.96,
01/30/2024 19:27:39,41,NAS100,buy,out,31.8,17491.04,41,0.00,0.00,2094.35,106708.31,tp 17491.20
01/31/2024 17:15:00,42,NAS100,sell,in,11.9,17246,42,0.00,0.00,0.00,106708.31,
01/31/2024 21:39:38,43,NAS100,buy,out,11.9,17335.08,43,0.00,0.00,-1060.05,105648.26,sl 17335.00
02/01/2024 17:15:00,44,NAS100,buy,in,21.2,17255.25,44,0.00,0.00,0.00,105648.26,
02/01/2024 17:54:27,45,NAS100,sell,out,21.2,17204.64,45,0.00,0.00,-1072.93,104575.33,sl 17204.80
02/02/2024 17:00:00,46,NAS100,buy,in,8.4,17504.35,46,0.00,0.00,0.00,104575.33,
02/05/2024 17:15:00,47,NAS100,sell,in,13.5,17581.55,47,0.00,0.00,0.00,104575.33,
02/05/2024 21:37:04,48,NAS100,buy,out,13.5,17658.59,48,0.00,0.00,-1040.04,103535.29,sl 17658.55
02/06/2024 17:00:00,49,NAS100,sell,in,9.1,17577.65,49,0.00,0.00,0.00,103535.29,
02/07/2024 16:21:33,50,NAS100,buy,out,9.1,17690.7,50,0.00,7.93,-1028.76,102514.46,sl 17690.65
02/07/2024 17:15:00,51,NAS100,buy,in,12.2,17730.9,51,0.00,0.00,0.00,102514.46,
02/07/2024 17:24:02,52,NAS100,sell,out,8.4,17750.92,52,0.00,-195.34,2071.19,104390.31,tp 17750.85
02/08/2024 17:45:00,53,NAS100,buy,in,21.9,17783.65,53,0.00,0.00,0.00,104390.31,
02/09/2024 15:31:38,54,NAS100,sell,out,21.9,17878.04,54,0.00,-101.85,2067.14,106355.60,tp 17877.95
02/09/2024 15:33:16,55,NAS100,sell,out,12.2,17897.94,55,0.00,-113.48,2037.89,108280.01,tp 17897.70
02/09/2024 17:00:00,56,NAS100,buy,in,16.8,17868.9,56,0.00,0.00,0.00,108280.01,
02/12/2024 17:45:00,57,NAS100,buy,in,20.8,17995.6,57,0.00,0.00,0.00,108280.01,
02/12/2024 17:45:28,58,NAS100,sell,out,16.8,17997.14,58,0.00,-234.40,2154.43,110200.04,tp 17997.10
02/12/2024 20:39:16,59,NAS100,sell,out,20.8,17942.98,59,0.00,0.00,-1094.50,109105.54,sl 17943.00
02/13/2024 17:00:00,60,NAS100,buy,in,12.7,17615.45,60,0.00,0.00,0.00,109105.54,
02/13/2024 21:52:35,61,NAS100,sell,out,12.7,17528.81,61,0.00,0.00,-1100.33,108005.21,sl 17528.95
02/14/2024 17:30:00,62,NAS100,buy,in,11.4,17775.05,62,0.00,0.00,0.00,108005.21,
02/14/2024 18:00:01,63,NAS100,sell,out,11.4,17679.71,63,0.00,0.00,-1086.88,106918.33,sl 17679.75
02/15/2024 17:00:00,64,NAS100,sell,in,12.2,17753.5,64,0.00,0.00,0.00,106918.33,
02/15/2024 20:17:36,65,NAS100,buy,out,12.2,17841.22,65,0.00,0.00,-1070.18,105848.15,sl 17841.00
02/16/2024 16:45:00,66,NAS100,sell,in,20.6,17819.2,66,0.00,0.00,0.00,105848.15,
02/16/2024 16:54:39,67,NAS100,buy,out,20.6,17716,67,0.00,0.00,2125.92,107974.07,tp 17716.70
02/19/2024 17:30:00,68,NAS100,sell,in,46.9,17732.45,68,0.00,0.00,0.00,107974.07,
02/20/2024 02:22:38,69,NAS100,buy,out,46.9,17686.02,69,0.00,40.85,2177.57,110192.49,tp 17686.45
02/21/2024 18:15:00,70,NAS100,buy,in,18.5,17469.1,70,0.00,0.00,0.00,110192.49,
02/21/2024 19:06:38,71,NAS100,sell,out,18.5,17408.9,71,0.00,0.00,-1113.70,109078.79,sl 17408.90
02/22/2024 17:00:00,72,NAS100,buy,in,19.3,17874.95,72,0.00,0.00,0.00,109078.79,
02/22/2024 20:37:18,73,NAS100,sell,out,19.3,17987.07,73,0.00,0.00,2163.92,111242.71,tp 17987.05
02/23/2024 17:00:00,74,NAS100,sell,in,17.8,18037,74,0.00,0.00,0.00,111242.71,
02/23/2024 18:13:37,75,NAS100,buy,out,17.8,17912.05,75,0.00,0.00,2224.11,113466.82,tp 17912.50
02/26/2024 17:00:00,76,NAS100,sell,in,17.5,17948.75,76,0.00,0.00,0.00,113466.82,
02/26/2024 18:51:26,77,NAS100,buy,out,17.5,18013.37,77,0.00,0.00,-1130.85,112335.97,sl 18013.25
02/27/2024 20:00:00,78,NAS100,sell,in,11.3,17895.25,78,0.00,0.00,0.00,112335.97,
02/27/2024 21:40:36,79,NAS100,buy,out,11.3,17994.2,79,0.00,0.00,-1118.14,111217.83,sl 17994.20
02/28/2024 17:00:00,80,NAS100,sell,in,22.3,17864.35,80,0.00,0.00,0.00,111217.83,
02/28/2024 18:00:33,81,NAS100,buy,out,22.3,17915.23,81,0.00,0.00,-1134.62,110083.21,sl 17914.20
02/29/2024 17:15:00,82,NAS100,sell,in,13.1,17953.6,82,0.00,0.00,0.00,110083.21,
02/29/2024 22:48:15,83,NAS100,buy,out,13.1,18037.63,83,0.00,0.00,-1100.79,108982.42,sl 18037.55
03/01/2024 17:15:30,84,NAS100,buy,in,21.3,18117.02,84,0.00,0.00,0.00,108982.42,
03/01/2024 19:14:34,85,NAS100,sell,out,21.3,18218.54,85,0.00,0.00,2162.38,111144.80,tp 18218.36
03/04/2024 20:30:00,86,NAS100,sell,in,22.4,18261.15,86,0.00,0.00,0.00,111144.80,
03/04/2024 21:39:17,87,NAS100,buy,out,22.4,18311.13,87,0.00,0.00,-1119.55,110025.25,sl 18310.65
03/05/2024 17:00:00,88,NAS100,sell,in,11.7,18019.75,88,0.00,0.00,0.00,110025.25,
03/05/2024 21:55:14,89,NAS100,buy,out,11.7,17832.7,89,0.00,0.00,2188.49,112213.74,tp 17832.75
03/06/2024 17:00:00,90,NAS100,sell,in,12.5,18020.5,90,0.00,0.00,0.00,112213.74,
03/06/2024 18:55:27,91,NAS100,buy,out,12.5,18109.8,91,0.00,0.00,-1116.25,111097.49,sl 18109.65
03/07/2024 17:30:00,92,NAS100,buy,in,14.6,18223.75,92,0.00,0.00,0.00,111097.49,
03/07/2024 23:16:41,93,NAS100,sell,out,14.6,18146.21,93,0.00,0.00,-1132.08,109965.41,sl 18147.05
03/08/2024 17:00:00,94,NAS100,buy,in,11.2,18378.2,94,0.00,0.00,0.00,109965.41,
03/08/2024 18:08:39,95,NAS100,sell,out,11.2,18279.34,95,0.00,0.00,-1107.23,108858.18,sl 18279.90
03/11/2024 17:00:00,96,NAS100,sell,in,10.9,17901.2,96,0.00,0.00,0.00,108858.18,
03/11/2024 17:54:29,97,NAS100,buy,out,10.9,18000.52,97,0.00,0.00,-1082.59,107775.59,sl 18000.20
03/12/2024 17:30:00,98,NAS100,buy,in,6.6,18121.15,98,0.00,0.00,0.00,107775.59,
03/13/2024 17:00:00,99,NAS100,sell,in,12.3,18102.55,99,0.00,0.00,0.00,107775.59,
03/14/2024 17:00:00,100,NAS100,sell,in,6.8,18002.65,100,0.00,0.00,0.00,107775.59,
03/14/2024 22:09:37,101,NAS100,sell,out,6.6,17958.23,101,0.00,-61.40,-1075.27,106638.92,sl 17958.30
03/14/2024 22:35:40,102,NAS100,buy,out,12.3,17927.39,102,0.00,10.71,2154.47,108804.10,tp 17927.55
03/15/2024 16:45:00,103,NAS100,sell,in,11.6,17847.95,103,0.00,0.00,0.00,108804.10,
03/18/2024 10:24:00,104,NAS100,buy,out,11.6,17941.79,104,0.00,30.31,-1088.54,107745.87,sl 17941.70
03/18/2024 17:30:00,105,NAS100,buy,in,11.4,18147.5,105,0.00,0.00,0.00,107745.87,
03/18/2024 18:53:39,106,NAS100,sell,out,11.4,18052.62,106,0.00,0.00,-1081.63,106664.24,sl 18052.65
03/19/2024 19:00:00,107,NAS100,buy,in,10.1,17939.35,107,0.00,0.00,0.00,106664.24,
03/20/2024 21:05:05,108,NAS100,sell,out,10.1,18149.23,108,0.00,-46.97,2119.79,108737.06,tp 18149.15
03/20/2024 21:05:23,109,NAS100,buy,out,6.8,18161.05,109,0.00,35.53,-1077.12,107695.47,sl 18161.00
03/20/2024 21:15:00,110,NAS100,buy,in,10.9,18127.3,110,0.00,0.00,0.00,107695.47,
03/21/2024 01:07:28,111,NAS100,sell,out,10.9,18324.07,111,0.00,-50.69,2144.79,109789.57,tp 18323.90
03/21/2024 17:00:00,112,NAS100,sell,in,18.3,18427.7,112,0.00,0.00,0.00,109789.57,
03/22/2024 14:46:38,113,NAS100,buy,out,18.3,18307.9,113,0.00,15.94,2192.34,111997.85,tp 18308.20
03/22/2024 18:30:00,114,NAS100,buy,in,23.4,18335.5,114,0.00,0.00,0.00,111997.85,
03/25/2024 14:00:15,115,NAS100,sell,out,23.4,18286.86,115,0.00,-326.49,-1138.18,110533.18,sl 18287.05
03/25/2024 17:15:00,116,NAS100,buy,in,11.7,18302.85,116,0.00,0.00,0.00,110533.18,
03/26/2024 17:45:00,117,NAS100,sell,in,21,18336.55,117,0.00,0.00,0.00,110533.18,
03/27/2024 17:00:00,118,NAS100,sell,in,9.2,18245.6,118,0.00,0.00,0.00,110533.18,
03/27/2024 17:01:31,119,NAS100,buy,out,21,18231.33,119,0.00,18.29,2209.62,112761.09,tp 18231.55
